gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
SMAD3,3,512,0.5859375,65,12.82051282051282
ATR,3,512,0.5859375,40,7.889546351084813
AXIN2,3,512,0.5859375,47,9.270216962524655
ADARB2,3,512,0.5859375,152,29.980276134122285
TLE4,3,512,0.5859375,70,13.806706114398423
WDR90,3,512,0.5859375,41,8.086785009861932
ANKRD26,3,512,0.5859375,140,27.613412228796847
TP63,3,512,0.5859375,53,10.453648915187378
ACSL6,3,512,0.5859375,54,10.650887573964498
AFDN,3,512,0.5859375,0,0.0
TONSL,3,512,0.5859375,118,23.274161735700197
AR,3,512,0.5859375,120,23.668639053254438
ARHGAP35,3,512,0.5859375,278,54.83234714003945
ABL2,3,512,0.5859375,45,8.875739644970414
TNRC18,3,512,0.5859375,127,25.04930966469428
CRTC1,3,512,0.5859375,123,24.2603550295858
ADGRA2,3,512,0.5859375,0,0.0
AGO1,3,512,0.5859375,196,38.65877712031558
ARID5A,3,512,0.5859375,29,5.719921104536489
NRK,3,512,0.5859375,117,23.076923076923077
PPARG,3,512,0.5859375,52,10.256410256410255
RIPK1,3,512,0.5859375,57,11.242603550295858
PHLPP2,3,512,0.5859375,42,8.284023668639055
BRAF,3,512,0.5859375,180,35.50295857988166
PRDM1,3,512,0.5859375,72,14.201183431952662
PRDM16,3,512,0.5859375,210,41.42011834319527
PRDM2,3,512,0.5859375,204,40.23668639053255
BIRC6,3,512,0.5859375,36,7.100591715976331
BRD3,3,512,0.5859375,87,17.159763313609467
BACH2,3,512,0.5859375,70,13.806706114398423
BRCA1,3,512,0.5859375,41,8.086785009861932
DTX1,3,512,0.5859375,75,14.792899408284024
SIN3A,3,512,0.5859375,64,12.6232741617357
DHX9,3,512,0.5859375,45,8.875739644970414
DDX41,3,512,0.5859375,67,13.214990138067062
EFTUD2,3,512,0.5859375,38,7.495069033530571
CTNNB1,3,512,0.5859375,54,10.650887573964498
FLCN,3,512,0.5859375,33,6.508875739644971
CTNND2,3,512,0.5859375,54,10.650887573964498
