gene,mutation_count,sample_count,mutation_percentage
SH2B3,0,509,0.0
H3C15,0,509,0.0
SSX4,0,509,0.0
H3P6,0,509,0.0
SOCS1,0,509,0.0
TRD,0,509,0.0
CEBPA,0,509,0.0
U2AF1,0,509,0.0
TRB,0,509,0.0
NBEAP1,0,509,0.0
NHERF1,0,509,0.0
TRA,0,509,0.0
C15orf65,0,509,0.0
CARS,0,509,0.0
H3-3A,0,509,0.0
FAM174B,0,509,0.0
ZNF90,0,509,0.0
SDCBP,0,509,0.0
MEF2B,0,509,0.0
CBFB,0,509,0.0
SERP2,0,509,0.0
YPEL5,0,509,0.0
