gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
FES,0,125,0.0,67,54.03225806451613
FEN1,0,125,0.0,101,81.45161290322581
FCRL4,0,125,0.0,60,48.38709677419355
FCGR2B,0,125,0.0,60,48.38709677419355
FBXW7,0,125,0.0,93,75.0
KAT6A,0,125,0.0,103,83.06451612903226
JUN,0,125,0.0,50,40.32258064516129
JAZF1,0,125,0.0,109,87.90322580645162
JAK1,0,125,0.0,50,40.32258064516129
ITK,0,125,0.0,83,66.93548387096774
ITGAV,0,125,0.0,45,36.29032258064516
ISX,0,125,0.0,72,58.06451612903226
IRS4,0,125,0.0,35,28.225806451612907
IL7R,0,125,0.0,91,73.38709677419355
IL6ST,0,125,0.0,91,73.38709677419355
IL21R,0,125,0.0,54,43.54838709677419
IL2,0,125,0.0,93,75.0
IKZF3,0,125,0.0,58,46.774193548387096
IKZF1,0,125,0.0,106,85.48387096774194
IKBKB,0,125,0.0,103,83.06451612903226
IGL,0,125,0.0,0,0.0
KTN1,0,125,0.0,58,46.774193548387096
KNSTRN,0,125,0.0,72,58.06451612903226
KMT2D,0,125,0.0,79,63.70967741935484
KMT2A,0,125,0.0,103,83.06451612903226
KLK2,0,125,0.0,68,54.83870967741935
KLF6,0,125,0.0,72,58.06451612903226
KLF4,0,125,0.0,61,49.193548387096776
KIAA1549,0,125,0.0,92,74.19354838709677
KEAP1,0,125,0.0,71,57.25806451612904
KDSR,0,125,0.0,106,85.48387096774194
KDR,0,125,0.0,84,67.74193548387096
KDM6A,0,125,0.0,39,31.451612903225808
KDM5C,0,125,0.0,39,31.451612903225808
KCNJ5,0,125,0.0,104,83.87096774193549
KAT7,0,125,0.0,56,45.16129032258064
KAT6B,0,125,0.0,68,54.83870967741935
LYL1,0,125,0.0,69,55.64516129032258
LSM14A,0,125,0.0,67,54.03225806451613
LRIG3,0,125,0.0,78,62.903225806451616
LPP,0,125,0.0,56,45.16129032258064
LMO2,0,125,0.0,95,76.61290322580645
LMO1,0,125,0.0,90,72.58064516129032
LMNA,0,125,0.0,60,48.38709677419355
LIFR,0,125,0.0,91,73.38709677419355
LHFPL6,0,125,0.0,0,0.0
LEPROTL1,0,125,0.0,104,83.87096774193549
LEF1,0,125,0.0,94,75.80645161290323
LCP1,0,125,0.0,97,78.2258064516129
LCK,0,125,0.0,45,36.29032258064516
LATS2,0,125,0.0,97,78.2258064516129
LATS1,0,125,0.0,33,26.61290322580645
LASP1,0,125,0.0,57,45.96774193548387
MB21D2,0,125,0.0,59,47.58064516129033
MAX,0,125,0.0,61,49.193548387096776
MAPK1,0,125,0.0,74,59.67741935483871
MAP3K13,0,125,0.0,56,45.16129032258064
MAP3K1,0,125,0.0,91,73.38709677419355
MAP2K4,0,125,0.0,67,54.03225806451613
MAP2K2,0,125,0.0,70,56.451612903225815
MAP2K1,0,125,0.0,70,56.451612903225815
MAML2,0,125,0.0,103,83.06451612903226
MALT1,0,125,0.0,105,84.67741935483872
MALAT1,0,125,0.0,101,81.45161290322581
MAFB,0,125,0.0,48,38.70967741935484
MAF,0,125,0.0,69,55.64516129032258
MACC1,0,125,0.0,108,87.09677419354838
LZTR1,0,125,0.0,74,59.67741935483871
LYN,0,125,0.0,109,87.90322580645162
EXT2,0,125,0.0,96,77.41935483870968
EXT1,0,125,0.0,99,79.83870967741935
EWSR1,0,125,0.0,73,58.87096774193549
MLLT10,0,125,0.0,69,55.64516129032258
MLLT1,0,125,0.0,72,58.06451612903226
MLH1,0,125,0.0,53,42.74193548387097
MLF1,0,125,0.0,53,42.74193548387097
MITF,0,125,0.0,53,42.74193548387097
MGMT,0,125,0.0,67,54.03225806451613
MET,0,125,0.0,94,75.80645161290323
MEN1,0,125,0.0,102,82.25806451612904
MED12,0,125,0.0,38,30.64516129032258
MECOM,0,125,0.0,55,44.354838709677416
MDS2,0,125,0.0,46,37.096774193548384
MDM4,0,125,0.0,64,51.61290322580645
MDM2,0,125,0.0,83,66.93548387096774
MNX1,0,125,0.0,92,74.19354838709677
MN1,0,125,0.0,72,58.06451612903226
MLLT6,0,125,0.0,57,45.96774193548387
MLLT11,0,125,0.0,62,50.0
FAS,0,125,0.0,63,50.806451612903224
FANCG,0,125,0.0,66,53.2258064516129
FANCF,0,125,0.0,91,73.38709677419355
FANCE,0,125,0.0,31,25.0
FANCC,0,125,0.0,60,48.38709677419355
FANCA,0,125,0.0,70,56.451612903225815
FAM47C,0,125,0.0,37,29.838709677419356
FAM135B,0,125,0.0,99,79.83870967741935
FAM131B,0,125,0.0,92,74.19354838709677
FADD,0,125,0.0,103,83.06451612903226
EZR,0,125,0.0,36,29.03225806451613
EZH2,0,125,0.0,93,75.0
N4BP2,0,125,0.0,80,64.51612903225806
MYOD1,0,125,0.0,89,71.7741935483871
MYH11,0,125,0.0,54,43.54838709677419
MYD88,0,125,0.0,53,42.74193548387097
MYCL,0,125,0.0,49,39.516129032258064
MYC,0,125,0.0,99,79.83870967741935
MYB,0,125,0.0,33,26.61290322580645
MUTYH,0,125,0.0,50,40.32258064516129
MUC1,0,125,0.0,59,47.58064516129033
MTOR,0,125,0.0,46,37.096774193548384
MTCP1,0,125,0.0,37,29.838709677419356
MSN,0,125,0.0,38,30.64516129032258
MSI2,0,125,0.0,56,45.16129032258064
MSH2,0,125,0.0,51,41.12903225806452
MRTFA,0,125,0.0,0,0.0
MPL,0,125,0.0,49,39.516129032258064
EPS15,0,125,0.0,50,40.32258064516129
NKX2-1,0,125,0.0,57,45.96774193548387
NIN,0,125,0.0,58,46.774193548387096
NFKBIE,0,125,0.0,32,25.806451612903224
NFIB,0,125,0.0,66,53.2258064516129
NFE2L2,0,125,0.0,42,33.87096774193548
NF2,0,125,0.0,72,58.06451612903226
NDRG1,0,125,0.0,99,79.83870967741935
NCOR2,0,125,0.0,71,57.25806451612904
NCOA2,0,125,0.0,109,87.90322580645162
NCOA1,0,125,0.0,53,42.74193548387097
NCKIPSD,0,125,0.0,51,41.12903225806452
