gene,mutation_count,sample_count,mutation_percentage
MLH1,13,408,3.1862745098039214
CPS1,13,408,3.1862745098039214
ZNF479,13,408,3.1862745098039214
CTNNB1,13,408,3.1862745098039214
MDGA2,13,408,3.1862745098039214
SESN3,13,408,3.1862745098039214
FAM47C,13,408,3.1862745098039214
ERBB4,13,408,3.1862745098039214
ZBTB7B,13,408,3.1862745098039214
IRS1,13,408,3.1862745098039214
PALB2,13,408,3.1862745098039214
EPHA7,13,408,3.1862745098039214
MIB1,13,408,3.1862745098039214
PAX3,13,408,3.1862745098039214
GLI1,13,408,3.1862745098039214
MAP3K6,13,408,3.1862745098039214
PARP1,13,408,3.1862745098039214
EPS15,13,408,3.1862745098039214
NTRK2,13,408,3.1862745098039214
HNRNPA2B1,13,408,3.1862745098039214
DNMT3A,13,408,3.1862745098039214
ABCC4,13,408,3.1862745098039214
PRKCD,13,408,3.1862745098039214
IKBKB,13,408,3.1862745098039214
MCM7,13,408,3.1862745098039214
DCAF12L2,13,408,3.1862745098039214
PDCD11,12,408,2.941176470588235
BCL9L,12,408,2.941176470588235
ARID4B,12,408,2.941176470588235
SYK,12,408,2.941176470588235
ERCC3,12,408,2.941176470588235
MST1,12,408,2.941176470588235
EXT1,12,408,2.941176470588235
PRKD1,12,408,2.941176470588235
PRKCB,12,408,2.941176470588235
RUNX1,12,408,2.941176470588235
RNF217-AS1,12,408,2.941176470588235
ETV4,12,408,2.941176470588235
MPEG1,12,408,2.941176470588235
CBLB,12,408,2.941176470588235
TFRC,12,408,2.941176470588235
IKZF1,12,408,2.941176470588235
PI4KA,12,408,2.941176470588235
HSP90AB1,12,408,2.941176470588235
NBN,12,408,2.941176470588235
LGR5,12,408,2.941176470588235
KDM4C,12,408,2.941176470588235
USP6,12,408,2.941176470588235
MARK2,12,408,2.941176470588235
PIK3CG,12,408,2.941176470588235
FOXP1,12,408,2.941176470588235
JARID2,12,408,2.941176470588235
DHX15,12,408,2.941176470588235
MUC6,12,408,2.941176470588235
SETD1A,12,408,2.941176470588235
CTNND1,12,408,2.941176470588235
CUX1,12,408,2.941176470588235
LPP,12,408,2.941176470588235
CCNB3,12,408,2.941176470588235
