gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
ZNF703,0,80,0.0,40,50.0
VAV2,0,80,0.0,10,12.5
TRIP13,0,80,0.0,6,7.5
TRG,0,80,0.0,0,0.0
TAF1,0,80,0.0,22,27.500000000000004
STAT4,0,80,0.0,8,10.0
SPRTN,0,80,0.0,13,16.25
EGR1,0,80,0.0,7,8.75
SOCS3,0,80,0.0,14,17.5
SMG1,0,80,0.0,8,10.0
SMARCA1,0,80,0.0,23,28.749999999999996
SETDB2,0,80,0.0,9,11.25
SETD7,0,80,0.0,8,10.0
SETD6,0,80,0.0,17,21.25
SETD5,0,80,0.0,44,55.00000000000001
SETD4,0,80,0.0,17,21.25
SETD3,0,80,0.0,6,7.5
